Fecha_Accidente,DIRECCION ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2023-09-04,CALLE 39 CARRERA 23,Motociclista,herido,Choque,F,44,1
2023-09-05,CALLE 110 ENTRE CARRERA 51B Y 52,Motociclista,herido,Choque,M,21,1
2023-09-05,CALLE 38B CARRERA 11,Acompañante,herido,Choque,M,33,1
2023-09-05,CALLE 38B CARRERA 11,Motociclista,herido,Choque,M,25,1
2023-09-05,CALLE 53D CARRERA 23,Motociclista,herido,Choque,M,67,1
2023-09-05,CALLE 74 CON CRA 49,Pasajero,herido,Choque,F,21,1
2023-09-05,CARRERA 41 CON CALLE 52,Ciclista,muerto,Choque,M,64,1
2023-09-05,CARRERA 43 CON CALLE 82,Conductor,herido,Choque,F,29,1
2023-09-05,CALLE 19 CARRERA 7B,Ciclista,herido,Volcamiento,M,25,1
2023-09-06,CALLE 75 CON CARRERA 53,Peaton,herido,Choque,F,73,1
2023-09-06,CARRERA 50 #84-110,Motociclista,herido,Choque,M,23,1
2023-09-06,CARRERA 50 #84-110,No reporto,herido,Choque,F,26,1
2023-09-07,CARRERA 15 SUR CALLE 74,Peaton,muerto,Atropello,M,21,1
2023-09-07,CARRERA 43 CALLE 69,Peaton,herido,Atropello,F,19,1
2023-09-07,CALLE 35 CARRERA 33,Acompañante,herido,Choque,M,64,1
2023-09-07,CALLE 35 CARRERA 33,Motociclista,herido,Choque,M,22,1
2023-09-07,CARRERA 14 CON CALLE 54,Acompañante,herido,Choque,M,31,1
2023-09-07,CARRERA 14 CON CALLE 54,Conductor,herido,Choque,M,32,1
2023-09-07,CARRERA 14 CON CALLE 54,Pasajero,herido,Choque,M,60,1
2023-09-07,CARRERA 44 CALLE 48,Ciclista,herido,Choque,M,24,1
2023-09-07,CARRERA 44 CALLE 48,Motociclista,herido,Choque,M,53,1
2023-09-07,CARRERA 59 CON CALLE 68,Acompañante,herido,Choque,F,39,1
2023-09-07,CARRERA 59 CON CALLE 68,Conductor,herido,Choque,M,31,1
2023-09-07,CARRERA 7 CON CALLE 7 JUAN MINA,Acompañante,herido,Choque,F,22,1
2023-09-08,AVENIDA CIRCUNVALAR CALLE 93,Motociclista,herido,Choque,M,30,1
2023-09-08,CALLE 110 CRA 6,Acompañante,herido,Choque,F,24,1
2023-09-08,CALLE 45 CARRERA 44,Conductor,herido,Choque,M,29,1
2023-09-08,CALLE 75 CON CRA 49C,Motociclista,herido,Choque,M,25,1
2023-09-08,CALLE 80B CARRERA 42B,Acompañante,herido,Choque,F,21,1
2023-09-08,CALLE 80B CARRERA 42B,Motociclista,herido,Choque,M,24,1
2023-09-08,CALLE 98 CARRERA 65,Pasajero,herido,Choque,F,38,1
2023-09-08,CARRERA 59 CALLE 96,Conductor,herido,Choque,F,30,1
2023-09-08,CARRERA 59 CALLE 96,Pasajero,herido,Choque,F,38,1
2023-09-08,CRA 34 CALLE 72,Acompañante,herido,Choque,M,34,1
2023-09-08,CRA 34 CALLE 72,Motociclista,herido,Choque,M,34,1
2023-09-09,AVENIDA MALECON ENTRE CALLE 78 Y 85,Acompañante,herido,Choque,F,23,1
2023-09-09,AVENIDA MALECON ENTRE CALLE 78 Y 85,Acompañante,herido,Choque,M,26,1
2023-09-09,AVENIDA MALECON ENTRE CALLE 78 Y 85,Acompañante,herido,Choque,M,27,1
2023-09-09,AVENIDA MALECON ENTRE CALLE 78 Y 85,Conductor,herido,Choque,M,26,1
2023-09-09,AVENIDA MALECON ENTRE CALLE 78 Y 85,Pasajero,herido,Choque,M,25,1
2023-09-09,CALLE 110 CARRERA 6P,Acompañante,herido,Choque,F,23,1
2023-09-09,CALLE 110 CARRERA 6P,Motociclista,herido,Choque,M,31,1
2023-09-09,CALLE 30 CRA 27,Acompañante,herido,Choque,F,38,1
2023-09-09,CALLE 30 CRA 27,Motociclista,herido,Choque,M,23,1
2023-09-09,CALLE 69 CARRERA 44,Motociclista,herido,Choque,F,37,1
2023-09-09,CARRERA 38 CALLE 56,Motociclista,herido,Choque,F,24,1
2023-09-09,CRA 14 CALLE 35B,Motociclista,herido,Choque,M,23,1
2023-09-10,CALLE 45 CARRERA 43,Ciclista,herido,Choque,M,20,1
2023-09-10,CALLE 68 CARRERA 69,Acompañante,herido,Choque,M,14,1
2023-09-10,CALLE 84 CARRERA 49C,Acompañante,herido,Choque,M,15,1
2023-09-10,CALLE 84 CARRERA 49C,Conductor,herido,Choque,F,44,1
2023-09-10,CARRERA 38 CALLE 54,Motociclista,herido,Choque,M,22,1
2023-09-11,CALLE 76 CON CARRERA 8,Peaton,herido,Atropello,F,54,1
2023-09-11,CALLE 85 CARRERA 57,Acompañante,herido,Choque,F,38,1
2023-09-11,CALLE 85 CARRERA 57,Conductor,herido,Choque,M,43,1
2023-09-12,CALLE 45C CRA 14,Motociclista,herido,Choque,M,22,1
2023-09-12,CALLE 74 CARRERA 41C,Ciclista,herido,Choque,M,55,1
2023-09-12,CARRERA 27 CALLE 74,Acompañante,herido,Otro,M,33,1
2023-09-12,CARRERA 27 CALLE 74,Motociclista,herido,Otro,M,31,1
2023-09-13,CALLE 144 CRA 31,Motociclista,herido,Choque,M,47,1
2023-09-13,CALLE 82 CARRERA 50,Conductor,herido,Choque,F,57,1
2023-09-13,CALLE 82 CARRERA 50,Conductor,herido,Choque,M,32,1
2023-09-13,CARRERA 33 CALLE 41,Motociclista,herido,Choque,M,37,1
2023-09-14,CARRERA 44 CALLE 80,Peaton,herido,Atropello,M,74,1
2023-09-14,CARRERA 43 CON CALLE 48,Pasajero,herido,Caida Ocupante,F,36,1
2023-09-14,CALLE 110 POR CRA 9G,Motociclista,herido,Choque,M,30,1
2023-09-14,CALLE 17 CARRERA 15,Conductor,herido,Choque,F,39,1
2023-09-14,CALLE 45 CON CRA 33,Acompañante,herido,Choque,F,33,1
2023-09-14,CALLE 45 CON CRA 33,Motociclista,herido,Choque,F,21,1
2023-09-14,CALLE 45 CON CRA 33,Motociclista,herido,Choque,M,34,1
2023-09-14,CRA 58 CALLE 90 RIO MAR,Motociclista,herido,Choque,M,36,1
2023-09-15,AV. CIRCUNVALAR CRA 9G,Motociclista,herido,Choque,M,26,1
2023-09-15,CALLE 110 CARRERA 15 SUR,Motociclista,herido,Choque,F,42,1
2023-09-15,CALLE 33 CARRERA 11,Acompañante,herido,Choque,F,5,1
2023-09-15,CALLE 33 CARRERA 11,Acompañante,herido,Choque,F,33,1
2023-09-15,CALLE 33 CARRERA 11,Motociclista,herido,Choque,M,38,1
2023-09-15,CALLE 82 CON CARRERA 71,Pasajero,herido,Choque,M,50,1
2023-09-15,CALLE 84 CARRERA 59,Acompañante,herido,Choque,M,23,1
2023-09-15,CALLE 84 CARRERA 59,Motociclista,herido,Choque,M,35,1
2023-09-15,CARRERA 38 CALLE 134,Motociclista,herido,Choque,M,27,1
2023-09-15,CARRERA 38 CALLE 134,Motociclista,herido,Choque,M,35,1
2023-09-15,CARRERA 4B # 19-76,Acompañante,herido,Choque,M,28,1
2023-09-15,CARRERA 4B # 19-76,Motociclista,herido,Choque,M,32,1
2023-09-15,CARRERA 50 VIA 40,Acompañante,herido,Choque,F,23,1
2023-09-15,CARRERA 6 CALLE 110,Acompañante,herido,Choque,F,0,1
2023-09-15,CARRERA 6 CALLE 110,Acompañante,herido,Choque,F,31,1
2023-09-15,CARRERA 6 CALLE 110,Conductor,herido,Choque,M,31,1
2023-09-15,CARRERA 6 CALLE 110,Conductor,herido,Choque,M,54,1
2023-09-16,CARRERA 44 CON CALLE 68,Motociclista,herido,Atropello,M,38,1
2023-09-16,CARRERA 44 CON CALLE 68,Peaton,herido,Atropello,F,69,1
2023-09-16,CARRERA 55 CALLE 99,Peaton,herido,Atropello,F,7,1
2023-09-16,CARRERA 35 # 56-05,Acompañante,herido,Choque,F,23,1
2023-09-16,CARRERA 35 # 56-05,Conductor,herido,Choque,F,32,1
2023-09-16,CARRERA 50 CON CALLE 57,Acompañante,herido,Choque,F,43,1
2023-09-17,CALLE 39 CARRERA 32,Motociclista,herido,Choque,M,26,1
2023-09-17,CALLE 55B CARRERA 3C,Conductor,muerto,Choque,M,26,1
2023-09-17,CALLE 76 CRA 7C,Motociclista,herido,Choque,M,23,1
2023-09-17,CALLE 76 CRA 7C,Motociclista,herido,Choque,M,39,1
2023-09-17,CARRERA 8 CALLE 41,Acompañante,herido,Choque,M,57,1
2023-09-17,CARRERA 8 CALLE 41,Motociclista,herido,Choque,M,27,1
2023-09-18,CARRERA 47 CALLE 69,Pasajero,herido,Choque,F,21,1
2023-09-18,VIA 40 CALLE 76,Motociclista,herido,Choque,F,39,1
2023-09-18,CALLE 90 CARRERA 4B,Acompañante,herido,Volcamiento,M,37,1
2023-09-19,AVENIDA CORDIALIDAD #23-68,Motociclista,herido,Choque,M,48,1
2023-09-19,CALLE 100 CON CARRERA 52,Motociclista,herido,Choque,M,25,1
2023-09-19,CARRERA 38 CALLE28,Acompañante,herido,Choque,M,39,1
2023-09-20,CALLE 110 CON CARRERA 43,Motociclista,herido,Choque,M,35,1
2023-09-20,CARRERA 37 CALLE 117B,Motociclista,herido,Choque,M,55,1
2023-09-20,CARRERA 46 CALLE 90,Pasajero,herido,Choque,F,34,1
2023-09-20,CARRERA 54 CALLE 50,Acompañante,herido,Choque,F,44,1
2023-09-20,CARRERA 54 CALLE 50,Motociclista,herido,Choque,M,46,1
2023-09-20,CRA 26 CALLE 117B,Acompañante,herido,Choque,F,7,1
2023-09-20,CRA 26 CALLE 117B,Acompañante,herido,Choque,M,34,1
2023-09-20,CRA 26 CALLE 117B,Acompañante,herido,Choque,M,52,1
2023-09-20,CRA 26 CALLE 117B,Motociclista,herido,Choque,M,28,1
2023-09-20,CRA 26 CALLE 117B,Pasajero,herido,Choque,F,32,1
2023-09-21,AV. CIRCUNVALAR CRA 6,Conductor,herido,Choque,M,44,1
2023-09-21,CALLE 110 CARRERA 4 SUR,Acompañante,herido,Choque,F,51,1
2023-09-21,CALLE 72 CARRERA 43,Motociclista,herido,Choque,M,30,1
2023-09-21,CALLE 72 CARRERA 43,Pasajero,herido,Choque,F,42,1
2023-09-21,CARRERA 43 CALLE 67,Acompañante,herido,Choque,M,18,1
2023-09-21,CARRERA 43 CALLE 67,Motociclista,herido,Choque,M,23,1
2023-09-21,CARRERA 54 CALLE 48,Motociclista,herido,Choque,M,33,1
2023-09-22,AVENIDA CIRCUNVALAR CON CALLE 48F,Conductor,herido,Choque,M,28,1
2023-09-22,AVENIDA CIRCUNVALAR CON CALLE 48F,Pasajero,herido,Choque,F,20,1
2023-09-22,CALLE 110 ENTRE CARRERA 43 Y 46,Motociclista,herido,Choque,M,21,1
2023-09-22,CARRERA 44 CALLE 53,Motociclista,herido,Choque,F,32,1
2023-09-23,CALLE 105 CARRERA 27,Motociclista,herido,Choque,M,31,1
2023-09-23,CALLE 105 CARRERA 27,Motociclista,herido,Choque,M,41,1
2023-09-23,CALLE 110 CARRERA 9G,Motociclista,herido,Choque,F,21,1
2023-09-23,CALLE 14 CARRERA 25,Motociclista,herido,Choque,M,48,1
2023-09-23,CALLE 14 CARRERA 25,Pasajero,herido,Choque,M,19,1
2023-09-23,CALLE 17 CRA 8,Acompañante,herido,Choque,F,31,1
2023-09-23,CALLE 44 CRA 22,Ciclista,herido,Choque,M,34,1
2023-09-23,CALLE 44 CRA 22,Motociclista,herido,Choque,F,25,1
2023-09-23,CARRERA 65 CALLE 110,Acompañante,herido,Choque,M,23,1
2023-09-23,CARRERA 65 CALLE 110,Motociclista,herido,Choque,M,24,1
2023-09-23,CRA 24 CON CALLE 47C,Motociclista,herido,Choque,M,32,1
2023-09-24,CARRERA 1 CALLE 46,Motociclista,herido,Choque,M,26,1
2023-09-24,CARRERA 38 CON CALLE 50,Conductor,herido,Choque,M,43,1
2023-09-25,CALLE 110 CARRERA 31,Peaton,herido,Atropello,F,20,1
2023-09-25,CALLE 30 CARRERA 20,Peaton,herido,Atropello,M,66,1
2023-09-25,AV CIRCUNVALAR CALLE 51B,Motociclista,herido,Choque,M,27,1
2023-09-25,CALLE 45 CON CARRERA 4,Motociclista,herido,Choque,M,21,1
2023-09-25,CALLE 56 CARRERA 30,Motociclista,herido,Choque,M,43,1
2023-09-25,CARRERA 14 CALLE 45G,Acompañante,herido,Choque,F,36,1
2023-09-25,CARRERA 14 CALLE 45G,Motociclista,herido,Choque,M,49,1
2023-09-25,CARRERA 23 CALLE 29,Pasajero,herido,Choque,F,21,1
2023-09-25,CARRERA 23 CALLE 29,Pasajero,herido,Choque,F,40,1
2023-09-25,CARRERA 44 CON CALLE 50,Motociclista,herido,Choque,M,21,1
2023-09-26,CARRERA 19 CALLE 40,Motociclista,herido,Choque,M,21,1
2023-09-26,CARRERA 59 CON CALLE 81,Motociclista,herido,Choque,M,43,1
2023-09-26,DIAGONAL 138 CON CRA 9D,Motociclista,herido,Choque,M,66,1
2023-09-27,CALLE 110 CARRERA 46,Motociclista,herido,Choque,M,40,1
2023-09-27,CALLE 110 ENTRADA TECNOGLAS PORTON 3,Acompañante,herido,Choque,F,39,1
2023-09-27,CALLE 110 ENTRADA TECNOGLAS PORTON 3,Motociclista,herido,Choque,M,37,1
2023-09-27,CALLE 30 CON CARRERA 40,Conductor,herido,Choque,M,28,1
2023-09-27,CALLE 41 CARRERA 19,Conductor,herido,Choque,F,43,1
2023-09-27,CALLE 69 #41-63,Motociclista,herido,Choque,M,26,1
2023-09-27,CARRERA 15 SUR CALLE 79A,Motociclista,herido,Choque,M,22,1
2023-09-27,CARRERA 17 CON CALLE 40,Motociclista,herido,Choque,M,28,1
2023-09-27,CARRERA 50 CON CALLE 64,Conductor,herido,Choque,M,36,1
2023-09-28,CALLE 84B CON CARRERA 40A,Conductor,herido,Choque,M,35,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,17,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,26,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,30,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,33,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,34,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,39,2
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,41,2
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,46,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,47,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,48,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,50,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,53,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,F,56,2
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,M,18,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,M,21,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,M,25,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,M,34,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,M,38,1
2023-09-28,CALLE 84B CON CARRERA 40A,Pasajero,herido,Choque,M,43,1
2023-09-28,CARRERA 15 CON CALLE 27A,Pasajero,herido,Choque,F,58,1
2023-09-29,CALLE 110 CON CARRERA 6 - 335,Motociclista,muerto,Choque,M,20,1
2023-09-29,CALLE 66 CARRERA 49,Acompañante,herido,Choque,M,39,1
2023-09-29,CALLE 85 CON CRA 57,Acompañante,herido,Choque,F,20,1
2023-09-29,CALLE 85 CON CRA 57,Conductor,herido,Choque,M,53,1
2023-09-29,CARRERA 49 C CON CALLE 91,Motociclista,herido,Choque,M,50,1
2023-09-29,CARRERA 57 CALLE 96,Motociclista,herido,Choque,M,23,1
2023-09-30,CALLE 49D CARRERA 15 SUR,Peaton,herido,Atropello,M,68,1
2023-09-30,AVENIDA CIRCUNVALAR CALLE 51B,Acompañante,herido,Choque,M,16,1
2023-09-30,CARRERA 38 CALLE 69,Motociclista,herido,Choque,F,32,1
2023-10-01,AVENIDA CIRCUNVALAR CARREA 15 SUR,Conductor,herido,Choque,M,24,1
2023-10-01,AVENIDA CIRCUNVALAR CARREA 15 SUR,Motociclista,herido,Choque,F,37,1
2023-10-01,CALLE 19 # 2A-20,Acompañante,herido,Choque,M,48,1
2023-10-01,CALLE 19 # 2A-20,Motociclista,herido,Choque,M,30,1
2023-10-01,CALLE 38 CON CARRERA 22,Acompañante,herido,Choque,F,20,1
2023-10-01,CALLE 38 CON CARRERA 22,Motociclista,herido,Choque,M,30,1
2023-10-01,CALLE 44 CRA 11,Acompañante,herido,Choque,M,39,1
2023-10-01,CALLE 44 CRA 11,Motociclista,herido,Choque,M,58,1
2023-10-01,CALLE 45B CARRERA 22,Acompañante,herido,Choque,F,27,1
2023-10-01,CALLE 45B CARRERA 22,Motociclista,herido,Choque,M,32,1
2023-10-01,CARRERA 25 CON CALLE 63,Motociclista,herido,Choque,M,23,1
2023-10-01,CARRERA 55 # 105-23,Acompañante,herido,Choque,F,31,1
2023-10-01,CARRERA 55 # 105-23,Motociclista,herido,Choque,M,26,1
2023-10-01,CARRERA 6K2 CON CALLE 96B,Acompañante,herido,Choque,F,3,1
2023-10-01,CARRERA 6K2 CON CALLE 96B,Acompañante,herido,Choque,M,47,1
2023-10-01,CARRERA 6K2 CON CALLE 96B,Motociclista,herido,Choque,M,24,1
2023-10-01,CRA 9G CALLE 125,Motociclista,herido,Choque,M,24,1
2023-10-02,CALLE 19 CARRERA 4B,Peaton,herido,Atropello,F,30,1
2023-10-02,CALLE 110 CARRERA 36,Acompañante,herido,Choque,M,34,1
2023-10-02,CALLE 110 CARRERA 36,Motociclista,herido,Choque,M,27,1
2023-10-02,CALLE 111 CON CARRERA 31,Motociclista,herido,Choque,M,58,1
2023-10-02,CALLE 30 CARRERA 11,Pasajero,herido,Choque,F,24,1
2023-10-02,CALLE 30 CARRERA 25,Conductor,herido,Choque,M,29,1
2023-10-02,CALLE 30 CARRERA 25,Conductor,herido,Choque,M,31,1
2023-10-02,CALLE 30 CARRERA 25,Pasajero,herido,Choque,M,20,1
2023-10-02,CALLE 30 CARRERA 25,Pasajero,herido,Choque,M,35,2
2023-10-02,CALLE 30 CARRERA 25,Pasajero,herido,Choque,M,43,1
2023-10-02,CALLE 45 CON CARRERA 4,Motociclista,herido,Choque,M,39,1
2023-10-02,CARRERA 38 CON CALLE 60,Acompañante,herido,Choque,M,20,1
2023-10-02,CARRERA 51B CON CALLE 100,Acompañante,herido,Choque,M,48,1
2023-10-02,CARRERA 8 CALLE 3,Motociclista,herido,Choque,M,27,1
2023-10-02,VIA 40 ENTRE 85 Y 106,Motociclista,herido,Choque,M,24,1
2023-10-03,CALLE 94 CON CARRERA 64,Conductor,herido,Choque,M,46,1
2023-10-03,CALLE 94 CON CARRERA 64,Motociclista,herido,Choque,F,24,1
2023-10-03,CARRERA 34 CALLE 71,Motociclista,herido,Choque,M,41,1
2023-10-04,AVENIDA CIRCUNVALAR CARRERA 15 SUR,Acompañante,herido,Choque,F,26,1
2023-10-04,AVENIDA MURILLO CARRERA 54,Ciclista,herido,Choque,M,72,1
2023-10-04,CALLE 52 CARRERA 33,Acompañante,herido,Choque,M,23,1
2023-10-04,CALLE 52 CARRERA 33,Motociclista,herido,Choque,M,21,1
2023-10-04,CARRERA 14 CALLE 56,Ciclista,herido,Choque,M,60,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,26,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,43,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,45,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,47,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,49,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,60,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,62,2
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,F,64,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,25,2
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,32,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,39,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,49,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,51,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,62,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,66,1
2023-10-04,VIA 40 CALLE 66,Pasajero,herido,Choque,M,74,1
2023-10-05,CARRERA 44 CALLE 57,Peaton,herido,Atropello,F,19,1
2023-10-05,CALLE 44 CARRERA 26,Conductor,herido,Choque,M,23,1
2023-10-05,CALLE 44 CARRERA 26,Pasajero,herido,Choque,F,74,1
2023-10-05,CALLE 70B CARRERA 41,Motociclista,herido,Choque,M,59,1
2023-10-05,CALLE 75 CARRERA 48,Acompañante,herido,Choque,F,56,1
2023-10-05,CALLE 75 CARRERA 48,Motociclista,herido,Choque,M,24,1
2023-10-05,CARRERA 43 CALLE 65,Motociclista,herido,Choque,M,24,1
2023-10-06,CALLE 110 CRA 9G,Ciclista,herido,Choque,M,34,1
2023-10-06,CALLE 58 CARRERA 67,Motociclista,herido,Choque,M,20,1
2023-10-06,CALLE 58 CARRERA 67,Pasajero,herido,Choque,F,19,1
2023-10-06,CALLE 75 CARRERA 49,Acompañante,herido,Choque,F,34,1
2023-10-06,CALLE 75 CARRERA 49,Acompañante,herido,Choque,M,37,1
2023-10-06,CALLE 75 CARRERA 49,Conductor,herido,Choque,F,36,1
2023-10-06,CARRERA 7C CALLE 19,Acompañante,herido,Choque,M,48,1
2023-10-06,CARRERA 7C CALLE 19,Motociclista,herido,Choque,M,51,1
2023-10-07,CALLE 46H CON CRA 1E,Peaton,herido,Atropello,F,72,1
2023-10-07,AVENIDA CIRCUNVALAR CARRERA 24,Acompañante,herido,Choque,F,18,1
2023-10-07,AVENIDA CIRCUNVALAR CARRERA 24,Motociclista,herido,Choque,M,18,1
2023-10-07,AVENIDA CIRCUNVALAR CARRERA 24,Motociclista,herido,Choque,M,56,1
2023-10-07,CALLE 31 CON CRA 14,Motociclista,herido,Choque,M,39,1
2023-10-07,CARRERA 21A CON CALLE 53B,Conductor,herido,Choque,M,34,1
2023-10-07,CARRERA 21A CON CALLE 53B,Motociclista,herido,Choque,M,18,1
2023-10-07,CARRERA 37 CALLE 113,Motociclista,herido,Choque,M,24,1
2023-10-08,CALLE 85 CARRERA 43B,Pasajero,herido,Choque,F,30,1
2023-10-08,CARRERA 2 CON CALLE 88,Acompañante,herido,Choque,F,41,1
2023-10-08,CARRERA 2 CON CALLE 88,Motociclista,herido,Choque,M,22,1
2023-10-10,CALLE 110 CARRERA 6,Pasajero,herido,Choque,F,1,1
2023-10-10,CALLE 110 CARRERA 6,Pasajero,herido,Choque,F,15,1
2023-10-10,CALLE 110 CARRERA 6,Pasajero,herido,Choque,M,19,1
2023-10-10,CALLE 110 CRA 46,Ciclista,muerto,Choque,M,40,1
2023-10-10,CALLE 84 CARRERA 68,Motociclista,herido,Choque,M,29,1
2023-10-10,CARRERA 1E CALLE 47,Motociclista,herido,Choque,M,19,1
2023-10-10,PUENTE LAUREANO GOMEZ KM 1,Motociclista,muerto,Choque,M,38,1
2023-10-11,CALLE 73 #VIA 40-350,Peaton,herido,Atropello,M,44,1
2023-10-11,CARRERA 54 # 74-134,Pasajero,herido,Caida Ocupante,F,59,1
2023-10-11,CALLE 110 CARRERA 44,Conductor,herido,Choque,F,27,1
2023-10-11,CALLE 68 CARRERA 29,Motociclista,herido,Choque,M,28,1
2023-10-12,CALLE 110 CARRERA 31,Motociclista,herido,Choque,M,20,1
2023-10-12,CALLE 83 # 21D-35,Motociclista,muerto,Choque,M,36,1
2023-10-12,CARRERA 38 CALLE 52,Motociclista,muerto,Choque,M,49,1
2023-10-13,CALLE 76 CARRERA 6,Peaton,herido,Atropello,M,40,1
2023-10-13,CALLE 84 CON CARRERA 51B,Motociclista,herido,Choque,M,32,1
2023-10-13,CALLE 93 CON CARRERA 49C,Motociclista,herido,Choque,M,49,1
2023-10-13,CALLE 96 CARRERA 15 SUR,Motociclista,herido,Choque,M,30,1
2023-10-13,CARRERA 38 CALLE 57,Motociclista,herido,Choque,F,25,1
2023-10-13,CARRERA 38 CALLE 58,Motociclista,herido,Choque,M,24,1
2023-10-13,CARRERA 46 CON CALLE 75,Acompañante,herido,Choque,F,30,1
2023-10-13,CARRERA 46 CON CALLE 75,Motociclista,herido,Choque,M,32,1
2023-10-13,CARRERA 8 CALLE 45B,Motociclista,herido,Choque,M,22,1
2023-10-13,calle 98 # 52-115,Motociclista,herido,Volcamiento,M,33,1
2023-10-14,CARRERA 38 CALLE 58,Motociclista,herido,Choque,M,37,1
2023-10-15,CALLE 86 CARRERA 26,Motociclista,herido,Atropello,M,21,1
2023-10-15,CALLE 86 CARRERA 26,Peaton,herido,Atropello,F,32,1
2023-10-15,CARRERA 26 CALLE 58,Pasajero,herido,Caida Ocupante,F,74,1
2023-10-15,VIA 40 CALLE 77,Acompañante,herido,Choque,F,45,1
2023-10-15,VIA 40 CALLE 77,Motociclista,herido,Choque,M,64,1
2023-10-16,CALLE 110 CARRERA 4 SUR,Conductor,herido,Atropello,M,33,1
2023-10-16,CALLE 110 CARRERA 4 SUR,Peaton,herido,Atropello,M,44,1
2023-10-16,CARRERA 6 SUR # 47-20,Conductor,herido,Atropello,M,53,1
2023-10-16,CARRERA 6 SUR # 47-20,Peaton,herido,Atropello,M,43,1
2023-10-16,CARRERA 6 SUR # 47-20,Peaton,herido,Atropello,M,51,1
2023-10-16,CALLE 68 CARRERA 43,Acompañante,herido,Choque,F,25,1
2023-10-16,CALLE 68 CARRERA 43,Motociclista,herido,Choque,M,21,1
2023-10-16,CALLE 81 CON CARRERA 65,Motociclista,herido,Choque,M,21,1
2023-10-16,CALLE 81 CON CARRERA 65,Motociclista,herido,Choque,M,23,1
2023-10-16,CALLE 81 CON CARRERA 65,Pasajero,herido,Choque,F,21,1
2023-10-16,CALLE 82 CARRERA 55,Motociclista,herido,Choque,M,22,1
2023-10-16,CALLE 94 CARRERA 51B,Motociclista,herido,Choque,F,29,1
2023-10-16,CALLE 94 CARRERA 51B,Motociclista,herido,Choque,M,32,1
2023-10-16,CARRERA 51B CON CALLE 90,Motociclista,herido,Choque,M,24,1
2023-10-17,CALLE 34 CRA 36,Motociclista,herido,Choque,M,49,1
2023-10-17,CARRERA 33 CALLE 37,Motociclista,herido,Choque,M,62,1
2023-10-17,CARRERA 53 CON CALLE 106,Acompañante,herido,Choque,F,6,1
2023-10-17,CARRERA 53 CON CALLE 106,Conductor,herido,Choque,F,52,1
2023-10-17,CARRERA 53 CON CALLE 106,Conductor,herido,Choque,M,30,1
2023-10-17,CARRERA 8 CALLE 38B,Pasajero,herido,Choque,F,21,1
2023-10-18,AVENIDA CORDIALIDAD CALLE 76,Motociclista,herido,Atropello,M,31,1
2023-10-18,AVENIDA CORDIALIDAD CALLE 76,Peaton,herido,Atropello,M,80,1
2023-10-18,CALLE 47 CON CARRERA 1E,Motociclista,herido,Choque,M,64,1
2023-10-18,CALLE 64 CARRERA 59,Motociclista,herido,Choque,M,26,1
